Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	HIFtarg	DPM_1A2A	speckleChangingPT2399	SigI	Normal	SigII	pIvsN	pIIvsN	pIvsII	SONdmso1	SONdmso2	SONpt2399-1	SONpt2399-2	RTTA_DPMfc	RTTA_DPMpadj	DPMup	RTTA_1A2A	RTTA_1A2Apadj	1A2Aup
CTNNA1	8157.27596034141	0.0961199080607351	0.204503140889432	0.470016781369162	0.638343028152281	0.911996502588663	Yes	ns	No	58.2398	67.375	66.31005	9.45096721867e-05	0.280069124823	0.000963416720015	508.297	398.852	326.445	328.78	0.0867151639697	0.704665537665	No	0.18283507203	0.424091722338	No
ZNF548	47.6959974224184	0.7291347024778	0.435165456437617	1.67553442418591	0.0938294227887197	0.556404049127611	No	ns	No	2.7168	2.06845	3.04485	4.62602265127e-06	4.89444266333e-15	0.491255142908	467.477	385.06	464.029	344.574	-0.383591465826	0.438897203292	No	0.345543236652	0.477563921251	No
TOMM40	2109.10931095532	-0.176843824333504	0.179069926056081	-0.987568533859337	0.323364003117678	0.76237322607185	No	ns	No	18.9666	10.09685	9.2206	2.8233594199e-19	0.198493418593	5.76118845549e-29	1008.36	845.975	817.39	879.009	0.26318637143	0.189893914709	No	0.0863425470962	0.667030348834	No
TM7SF3	2404.18017924037	-0.151306884274855	0.47691525040416	-0.317261576656713	0.75104512985157	0.946311554253052	No	ns	No	19.5426	26.9685	31.036	1.10582119364e-05	0.745399843676	1.61582449516e-07	72.741	82.4175	115.118	111.892	0.0912750880754	0.864121787493	No	-0.0600317961994	0.910379570883	No
TM7SF2	1303.57497344799	-0.28666955173492	0.193618906330641	-1.48058656650698	0.138716777242168	0.611102235598879	No	ns	Yes	6.8758	12.78785	3.5458	0.0465927400499	4.8079723811e-13	0.000281731676047	1465.27	1274.75	1442.14	1579.28	-0.189077310733	0.382742904869	No	-0.475746862468	0.0280415115565	No
EPB41L4B	602.731245981432	-0.0536703043073295	0.227051792913502	-0.236379125743243	0.813138492531372	0.963497770635838	No	ns	No	0.0661	3.8995	0.05555	2.55416911205e-42	2.37311399568e-23	0.225907528671	139.142	72.0736	153.49	33.9235	-0.0616325881483	0.8088911097	No	-0.115302892456	0.650420491642	No
EPB41L4A	66.4620355998036	-0.651933650597333	0.809150999378725	-0.805700853237399	0.420415357423853	0.821956064614178	No	ns	No	1.8624	2.1631	4.25755	0.0158584574699	3.19644210837e-16	1.69204028739e-32	1.00102	1.00102	1.00102	1.00102	0.526821381542	0.561714537079	No	-0.125112269055	0.890502488824	No
ATP2C2	763.962761995034	-0.43219350556035	0.270340748448635	-1.59869907899758	0.109887482368034	0.579138062610193	No	ns	No	0.0867	0.44585	0.0485	5.73276542119e-08	0.00116594948897	0.700409014395	573.919	378.609	395.849	426.88	0.463453699064	0.126516913506	No	0.0312601935035	0.917932248681	No
ATP2C1	1673.35140731243	0.102603304797123	0.177186684484675	0.579068935656942	0.56254265971367	0.884393179958995	No	ns	No	11.6933	19.3405	17.758	6.52084883345e-28	0.032776940954	3.22292779679e-19	41.4868	1.00102	1.00102	1.00102	-0.112950572877	0.569643697502	No	-0.0103472680798	0.958397205348	No
HELB	72.332956456923	0.0755232133699038	0.345533095630705	0.218570129243482	0.826984923589374	0.966338718976178	No	ns	No	0.3151	0.3739	0.60985	0.0434326532097	5.1687922835e-05	1.82864876158e-10	1.00102	4.44899	1.00102	1.00102	0.101914620048	0.796658587455	No	0.177437833418	0.651086288972	No
CERS6	1366.69297153872	0.505233173420663	0.260359508721068	1.94052130418612	0.0523163676351264	0.495055218466797	No	ns	No	1.4979	4.72805	5.2177	2.6359277381e-38	0.0129022571246	5.50623723543e-49	1.00102	1.00102	1.00102	1.00102	-0.263520616245	0.36633590813	No	0.241712557175	0.406528250096	No
CERS4	88.2462000530719	-0.8347627998324	0.72989066266062	-1.14368198216086	0.252755548338141	0.71227689026203	No	ns	No	12.9344	10.91855	7.8489	0.00669594202046	0.916450209446	0.00243915100069	808.047	715.953	748.097	830.515	-0.996080600932	0.218283516625	No	-1.83084340076	0.0240875267654	No
CERS5	402.876695555506	0.00531140757831638	0.248486910912703	0.02137499942676	0.982946516576153	0.99730966075331	No	ns	No	8.844	6.14285	6.8669	2.88959280009e-18	0.0956819764013	1.23482562583e-21	639.097	572.14	487.832	619.967	-0.00348277395402	0.990058647773	No	0.0018286336243	0.994767917079	No
CERS2	6754.06882495141	-0.300844071960907	0.25860629764687	-1.16332848309716	0.24469625356283	0.708883839337916	No	ns	Yes	24.7683	34.88335	37.35335	0.000295004626369	0.235383463781	1.12930838752e-06	1089.67	1020.93	897.361	950.304	-0.140945632207	0.625948913351	No	-0.441789704168	0.126542273987	No
CERS1	23.6484997651769	-0.422560643041539	0.509767369132656	-0.828928387002302	0.407144931228466	0.816196446998714	No	ns	Yes	0.0526	0.0246	0.0278	0.0249422617669	0.0309134396859	0.0113725782657	1128.26	976.219	935.066	993.57	2.36822602414	0.000503174246612	Yes	1.9456653811	0.00430098635912	Yes
TFB2M	285.79018973358	-0.27354970497734	0.249201741290945	-1.09770382646712	0.272333838349643	0.724740203130989	No	ns	No	6.8643	11.92085	7.56855	9.39777784968e-22	7.72562072871e-14	0.00598966341855	3.89286	55.3899	52.4981	30.1419	0.543994208948	0.0546475896837	No	0.270444503971	0.339083232807	No
GP2	49.9520426282311	-1.39837276474856	0.641267981102953	-2.18063712200853	0.0292102671458897	0.433107592813835	No	dpm	No	0.0064	2.50745	0.0034	6.03266041155e-30	4.73306182842e-24	0.298985197449	130.467	147.706	189.527	80.4155	1.64195807937	0.024603169606	Yes	0.243585314622	0.740608025845	No
GPI	5592.10378005797	-0.0652955992415808	0.150241548923767	-0.434604140527812	0.663849789080839	0.918790333454636	No	ns	No	65.0254	36.0101	41.78615	1.7335739239e-17	0.00475295678551	5.84956707493e-17	516.75	566.023	431.886	620.856	0.235275206898	0.162016330379	No	0.169979607656	0.312206608605	No
EXTL2	30.0178695737195	0.70526691937321	0.398189536578064	1.77118395785607	0.0765301160429199	0.524718870681383	No	ns	No	3.7445	5.75315	5.1015	9.78811373177e-16	0.00656547901701	2.90857347407e-10	5.78368	1.00102	1.00102	32.8113	-1.00261531024	0.0247148468275	No	-0.297348390866	0.485405482207	No
EXTL3	525.842672428597	0.242213155842089	0.209573185614282	1.15574497344274	0.247785486650465	0.712163713526319	No	ns	No	4.0065	4.7592	4.7384	0.0339284100984	0.973545750035	0.031133208154	51.7195	188.637	30.5868	124.46	-0.334257788401	0.155547383571	No	-0.0920446325585	0.694469298999	No
MAN1A1	1034.76656959328	0.463721624107391	0.369280050394856	1.25574512788208	0.209208391861208	0.682160918331693	No	ns	No	15.8494	57.73975	25.7276	1.85362854293e-43	7.09505921035e-22	2.31752516018e-05	1.00102	1.00102	1.00102	1.00102	-0.167423451025	0.68559523268	No	0.296298173082	0.473208711771	No
MAN1A2	1460.38774632914	0.431650299122553	0.295013592042042	1.46315393855155	0.143425261376508	0.616648346516853	No	ns	No	5.356	10.05995	10.0082	1.46923462869e-48	0.156532821293	1.18009758759e-44	6.11736	6.00613	1.11225	75.0767	-0.236879895788	0.47323832269	No	0.194770403334	0.55497598885	No
HDAC11	248.102912986513	-0.431264821928725	0.270273372679366	-1.59566152467542	0.110564383183803	0.580456527341309	No	ns	No	5.2855	9.4757	3.633	5.50868384266e-09	4.05403476329e-28	1.37780046508e-05	121.346	144.926	150.932	129.799	-0.488637128368	0.10438872725	No	-0.919901950297	0.00225397410284	No
SYNM	169.533205009328	0.359213452375653	0.416315669669082	0.862839135171593	0.38822591876801	0.806096132230526	No	ns	No	4.844	2.16005	6.8979	8.32556089922e-12	7.39741500533e-24	1.95014989279e-14	28.8072	41.1531	60.0613	52.8317	0.222852017033	0.635490142963	No	0.582065469408	0.214051164358	No
SETDB1	1438.79186779904	-0.00209504270044167	0.195159891677809	-0.0107350064730533	0.991434868583492	0.998728830699818	No	ns	Yes	3.8962	3.39235	5.195	0.000120245297551	3.80569051964e-20	6.25269488678e-11	767.339	741.98	634.315	601.392	-0.0886630485862	0.685150689881	No	-0.0907580912867	0.677809204661	No
AP4B1	1255.76643519965	-0.109734070037775	0.214843594522884	-0.510762586529366	0.609517309988559	0.903324100151459	No	ns	No	2.1249	1.5163	1.7404	2.62651840027e-11	3.89932245156e-05	1.03582235901e-07	373.604	313.098	202.095	344.018	0.201518923144	0.402989909325	No	0.0917848531067	0.703096350226	No
PIK3IP1	29.0968225892729	-1.58946295317178	0.901913184963732	-1.76232366891909	0.0780146270701809	0.52839630477603	No	ns	Yes	15.8393	16.62055	14.861	0.398747746833	0.0531535909619	0.0203248662491	653.111	747.208	703.274	695.711	-0.409972992893	0.678676854925	No	-1.99943594606	0.0463108885171	No
ZFAND2B	323.748366419312	-0.390069850726276	0.210784587817052	-1.85056153661876	0.0642326574881092	0.509488138370814	No	ns	Yes	15.4239	7.90455	7.87065	8.92648441263e-10	0.803427169192	2.03018506468e-14	1208.57	949.08	895.693	1013.37	0.162707934821	0.493116499454	No	-0.227361915905	0.338449280697	No
THADA	1342.00730656886	-0.000965624925824047	0.13146239086253	-0.00734525608037818	0.994139386277777	0.999035228812049	Yes	ns	No	3.0628	3.2796	3.44805	0.0856246321771	0.0158113830869	1.42063497321e-05	4.33776	7.45205	75.0767	89.8696	0.406738592706	0.00625970444705	Yes	0.40577296778	0.00626657672954	Yes
ACSF2	148.854119503654	-0.464526740480891	0.46927496213534	-0.989881792046088	0.322231900169079	0.76237322607185	No	ns	No	2.7009	16.9581	1.75805	1.72814484389e-19	4.12929656433e-17	5.74530976613e-05	797.37	625.75	709.614	661.676	-0.117670644102	0.822604534542	No	-0.582197384582	0.267624278554	No
ACSF3	697.867482050433	-0.0307943423281947	0.242417809652688	-0.127030032868929	0.898916628303181	0.981471047969988	Yes	ns	No	1.8675	1.61375	1.34725	6.47177182691e-05	6.3578622705e-05	4.87757944067e-14	1174.53	1135.16	1194.33	1241.05	0.636144829783	0.0200423361699	Yes	0.605350487455	0.0267206615997	Yes
MAN2A2	1402.43490422026	0.311473942147256	0.24538368545373	1.26933435518063	0.204321838177724	0.677664172500717	No	ns	Yes	5.2403	5.2263	6.39855	0.716719723482	0.000383014929354	0.00560885022544	559.349	541.442	413.422	521.31	0.0594657694231	0.828882351109	No	0.37093971157	0.1770422646	No
MAN2A1	976.784215687261	0.383093360669779	0.266949263736386	1.43507929300036	0.151264503490965	0.625498383853612	No	ns	No	5.725	9.31315	10.50705	1.66763263318e-11	0.00668293042789	4.63384967111e-09	1.00102	1.00102	1.00102	1.00102	-0.337170277369	0.259594651788	No	0.045923083301	0.877727628236	No
EDA2R	49.7770716679766	-0.806904740252951	1.07835280699088	-0.748275272268823	0.454294136530205	0.840136907411474	No	ns	No	4.3713	1.02805	7.2232	1.21859233221e-25	1.09910814434e-40	2.22660762524e-17	1.00102	1.00102	1.00102	2.55817	-0.0559509539813	0.962946070211	No	-0.862855694234	0.474447380393	No
RBFOX2	514.25706557208	0.396987229343274	0.204494064595387	1.94131418987028	0.052220179412471	0.495055218466797	No	ns	Yes	8.1917	9.5794	13.5862	0.00103250727461	3.39544926858e-15	1.08438517781e-30	417.76	488.165	464.252	390.621	-0.282988418469	0.219068976963	No	0.113998810874	0.618442196221	No
POLE4	746.813295430209	-0.436607669486432	0.252920753328525	-1.72626272751652	0.0843001576040542	0.541595147946971	No	ns	No	15.3711	10.40595	9.39785	7.00640608474e-08	0.00029591422651	1.16880402365e-16	39.4848	97.0992	65.7338	64.6216	0.519020207741	0.0676671097925	No	0.0824125382547	0.771778096012	No
POLE3	1847.15732904115	-0.10352939419188	0.134447918131352	-0.770033449612318	0.441280050981687	0.833505355733763	Yes	ns	No	19.661	16.17905	20.61165	8.17637060138e-07	2.83049647457e-08	0.118919939371	533.211	482.604	466.699	453.129	0.338538145321	0.0253541123093	Yes	0.235008751129	0.120192023588	No
C12orf10	742.41003673359	-0.228118645664902	0.297907947612821	-0.765735347085734	0.443833790491286	0.834894341805592	No	ns	Yes	0.0439	0.035	0.02305	0.0213508908742	1.22622749345e-06	3.55706884211e-11	1185.21	1101.68	982.225	1173.31	0.322229170974	0.334760685859	No	0.0941105253087	0.778103973081	No
STARD5	66.4667264103491	0.212444533979339	0.420281582358948	0.505481426968402	0.613220740242574	0.904673709381705	No	ns	No	0.12	0.06735	0.13155	1.03659703481e-06	2.47806501641e-17	0.328513662112	3.55919	15.5715	5.89491	43.4889	-0.818973381316	0.0805500740099	No	-0.606528847337	0.191060638799	No
RAP1GAP	192.784084421408	-0.637053788707723	0.409135630544164	-1.55707237685562	0.119453302517793	0.591569893985969	No	ns	No	6.566	38.50675	6.11445	7.50411008234e-26	2.54527935052e-17	0.56340547027	1199.22	1026.16	1008.81	1097.34	-0.0908629227636	0.842455698219	No	-0.727916711471	0.111829584044	No
NET1	1437.08049967438	0.39251913842816	0.202252632545934	1.94073685710377	0.0522902033720392	0.495055218466797	No	ns	No	14.5156	19.0886	20.0793	0.131100011266	0.0562773401833	0.000659888091843	5.22756	46.4919	1.00102	1.00102	-0.309400666315	0.172293301151	No	0.0831184721136	0.713265457922	No
DNAH14	134.063832054418	0.103753213060466	0.242254770567126	0.428281403159066	0.668446256708031	0.919788307357873	No	ns	No	0.2685	0.1947	0.2539	8.30203967445e-07	0.0152184909639	0.454655256059	1.00102	27.8062	10.5663	7.11838	0.135088853008	0.627512168736	No	0.238842066069	0.386594833735	No
PHGDH	790.476301640699	-0.215674030552808	0.432365252133681	-0.498823690128838	0.61790359672423	0.905928468362638	No	ns	No	2.6448	9.7513	2.3348	6.31428018515e-13	6.18399163148e-22	0.111522709591	6.89593	38.9286	9.78777	7.6745	0.0837762890993	0.862534682771	No	-0.131897741453	0.785124096136	No
EDN1	62.6387006319874	1.26280835068404	0.623214322437921	2.02628262095152	0.0427358311478355	0.480816675634559	Yes	1a2a	No	24.364	9.82875	36.3919	5.95752658016e-10	2.09018917227e-14	0.00196114690385	112.559	3.44797	100.436	9.67655	-1.24185480122	0.0752473160702	No	0.0209535494621	0.975745906296	No
EDN2	73.8934206032759	-1.71930266890675	0.818537461138432	-2.10045691313324	0.0356886670386837	0.458725412879584	Yes	dpm	No	3.3426	2.2299	4.2534	0.00694896922519	0.0175648469539	0.235860447657	936.401	816.056	683.921	793.477	3.62845189309	0.00014943042252	Yes	1.90914922419	0.0468148971791	Yes
PTTG1IP	4451.07989327964	0.0605386094971871	0.141828516653785	0.426843704816902	0.669493171106328	0.920152040428779	No	ns	No	218.7952	131.1548	169.01075	2.54835904742e-12	9.19939427566e-05	4.73281583784e-06	1046.96	964.096	954.642	962.316	-0.0864780381341	0.586082423405	No	-0.0259394286369	0.870159899577	No
RSPRY1	357.986851948602	0.233454135129187	0.148457019567004	1.57253685821047	0.115826098148847	0.587525134613523	No	ns	No	7.6131	7.27025	8.85905	0.086082038896	6.07263684737e-10	5.15047466041e-09	525.648	496.396	559.905	534.101	-0.232310113884	0.168385193307	No	0.00114402124497	0.994521274744	No
UBE2L3	1093.80564595057	-0.201946434318639	0.122765559043349	-1.64497629377741	0.0999746999092451	0.568467919363697	No	ns	No	29.1656	23.74445	20.94835	3.32067244525e-11	3.27604910454e-05	1.74395983473e-23	678.026	602.949	565.8	712.728	0.229591287422	0.0978527153409	No	0.0276448531032	0.841799075861	No
TGFA	160.026622172468	-1.25233497914648	0.492319223052601	-2.54374584721968	0.0109670849578635	0.338139341384827	Yes	dpm	No	27.3219	10.52145	36.8009	2.14201075789e-10	2.39861937324e-18	0.000719970351926	224.451	320.438	262.49	237.687	-0.0289833307752	0.957829522408	No	-1.28131830992	0.0199467821905	No
PREX1	11936.8280036031	-0.0336534278720021	0.686577924339289	-0.0490161810902784	0.960906400794082	0.993317383314607	No	ns	No	12.498	5.06635	16.09715	2.15997660232e-20	1.00414372627e-27	4.79713555219e-07	501.401	316.323	404.747	346.687	0.163168337455	0.831672366779	No	0.129514909583	0.866017739158	No
EVPL	1411.56418428501	-0.264643985494102	0.187772481426566	-1.40938642064864	0.158720937165003	0.634255114620171	No	ns	No	2.7476	5.93855	1.71885	1.18544029245e-16	1.75252859118e-30	1.32124196022e-10	1789.05	1561.04	1507.87	1710.86	-0.0665969430118	0.751428875645	No	-0.331240928506	0.115040846492	No
STT3A	2376.2872026656	0.0462683220340339	0.191614119486522	0.241466141211417	0.809193855570895	0.962805408651222	No	ns	No	21.8206	21.93895	24.5105	0.104154439448	5.77081188221e-05	0.134241784407	78.3022	60.1726	130.8	98.8788	0.032582004437	0.879366134128	No	0.0788503264711	0.713183658051	No
FAM8A1	524.691426520826	-0.0233921937325937	0.333874637929893	-0.0700628052422049	0.944143671038274	0.991876579709444	No	ns	No	12.265	16.28115	17.4165	7.6847192261e-17	0.107257734493	1.72994344636e-16	1.00102	10.1214	23.8021	38.3725	-0.235203802288	0.529143698275	No	-0.258595996021	0.488610177719	No
SLC13A3	24.4061957796327	-0.661377656590711	0.78146881980051	-0.846326353442412	0.397370710257948	0.811512939202406	No	ns	No	0.324	38.9052	0.2255	6.24730460355e-19	5.18965556214e-15	0.844298142256	393.513	489.5	341.237	509.52	0.451471227806	0.60883905391	No	-0.209906428784	0.812613161374	No
RGS16	334.371044717866	-0.721107031251855	0.506074557301457	-1.42490275562758	0.154185312992129	0.628994529289803	No	ns	No	6.2116	5.7608	4.8498	0.854749081525	0.530128811546	0.55322199901	1.00102	1.00102	1.00102	1.00102	-0.151844117386	0.788279121347	No	-0.872951148638	0.122914477827	No
RGS17	34.4964522414434	-0.114750381280172	0.392168965755681	-0.29260444170807	0.76982451830641	0.953602685023891	No	ns	No	0.1815	0.0782	0.1627	0.013905284018	0.000667235823118	0.370906269269	1.00102	1.00102	1.00102	1.00102	-0.10243068397	0.818140837348	No	-0.21718106525	0.623507024023	No
RGS12	281.986558933078	0.120140589386091	0.25788960836077	0.465860529044748	0.641315335623064	0.91268285115662	No	ns	No	5.7159	2.53015	4.4951	9.86977917048e-24	1.20660721086e-18	2.58364070152e-07	646.104	618.965	568.914	635.316	-0.682215215482	0.0179043540096	No	-0.562074626096	0.0499975720715	No
RGS10	256.186920951911	-0.547134870942192	0.324058151765751	-1.68838484068654	0.0913373785517007	0.551733738870548	No	ns	No	26.5991	6.27875	13.1873	6.42990876228e-21	7.23139281477e-13	1.37008414083e-13	198.647	308.315	252.035	353.695	0.594958338579	0.103397013584	No	0.0478234676368	0.895971225743	No
RGS19	486.966839885494	-0.125459489263538	0.311931796384159	-0.402201669460554	0.687535613690201	0.925963406276444	No	ns	No	11.2174	2.43375	6.2868	7.71992497374e-40	1.01947860821e-18	1.04065074778e-21	1594.63	1464.16	1633.22	1726.99	0.0122550650832	0.972044204788	No	-0.11320442418	0.745957867088	No
UTP6	571.430547063036	-0.353178717034785	0.220185574551351	-1.60400479347669	0.108712996005575	0.578728101987811	Yes	ns	No	6.8252	4.51535	6.43165	6.68139606557e-22	4.29211276251e-20	0.000837550288761	427.77	423.655	317.658	353.138	0.487723416263	0.049468296108	Yes	0.134544699228	0.587873791229	No
UTP3	857.841186186563	-0.181735443365833	0.161653114152701	-1.12423100735419	0.260915038401815	0.717360550134282	No	ns	No	15.5483	17.73845	17.05135	0.121413110315	0.544974882574	0.0266086280041	31.9215	1.00102	43.7113	14.5704	0.169915021239	0.350559545212	No	-0.0118204221268	0.948160931351	No
CLEC16A	988.16504425009	0.124820519784241	0.163311415314153	0.764309828214585	0.444682629869444	0.835102757068347	No	ns	No	2.6401	3.9362	2.45205	3.4145420844e-07	1.74503122215e-07	0.795763794196	353.695	416.203	311.096	532.21	-0.117283693678	0.522891060933	No	0.00753682610585	0.967153458897	No
VANGL1	1656.58705956468	0.22414305622087	0.194334770326069	1.15338627176591	0.248751873718789	0.712211020068054	No	ns	Yes	3.5345	4.52385	5.3431	9.4326170877e-09	0.000196655700284	2.04073287206e-21	98.5451	233.127	118.232	77.6348	-0.340052817361	0.118127889715	No	-0.11590976114	0.593708005282	No
BTN2A2	38.7195942081495	-0.724364409554215	0.538810840201289	-1.34437608806016	0.178826802192853	0.652137595063218	No	ns	No	4.3444	2.12995	4.84505	4.31704881435e-17	1.68062027892e-22	0.329505587983	297.304	352.249	278.062	251.034	-0.432635142872	0.467729534083	No	-1.15699955243	0.0535798693864	No
